,terms,id_doc,freq
1476,two,1,1
1477,doses,1,1
1478,vaccine,1,1
1479,one,1,1
1480,month,1,1
1481,apart,1,1
1482,widge,1,1
1483,et,1,1
1484,al,1,1
1485,engl,1,1
1486,med,1,1
1487,https,1,1
1488,the,1,1
1489,volunteers,1,1
1490,levels,1,1
1491,antibodies,1,1
1492,latch,1,1
1493,key,1,1
1494,protein,1,1
1495,peaked,1,1
1496,weeks,1,1
1497,second,1,1
1498,jab,1,1
1499,fell,1,1
1500,slightly,1,1
1501,subsequent,1,1
1502,months,1,1
1503,four,1,1
1504,months,1,1
1505,first,1,1
1506,jab,1,1
1507,blood,1,1
1508,still,1,1
1509,contained,1,1
1510,neutralizing,1,1
1511,antibodies,1,1
1512,disable,1,1
1513,virus,1,1
1514,none,1,1
1515,participants,1,1
1516,experienced,1,1
1517,serious,1,1
1518,side,1,1
1519,effects,1,1
1520,the,1,1
1521,results,1,1
1522,show,1,1
1523,vaccine,1,1
1524,could,1,1
1525,provide,1,1
1526,durable,1,1
1527,antibody,1,1
1528,response,1,1
1529,authors,1,1
1530,write,1,1
1531,december,1,1
1532,just,1,1
1533,pinch,1,1
1534,antibodies,1,1
1535,protect,1,1
1536,covid,1,1
1537,low,1,1
1538,levels,1,1
1539,antibodies,1,1
1540,new,1,1
1541,coronavirus,1,1
1542,might,1,1
1543,sufficient,1,1
1544,protect,1,1
1545,according,1,1
1546,study,1,1
1547,infected,1,1
1548,monkeys,1,1
1549,the,1,1
1550,study,1,1
1551,also,1,1
1552,found,1,1
1553,immune,1,1
1554,cells,1,1
1555,called,1,1
1556,t,1,1
1557,cells,1,1
1558,contribute,1,1
1559,immunity,1,1
1560,virus,1,1
1561,particularly,1,1
1562,antibody,1,1
1563,levels,1,1
1564,low,1,1
1565,there,1,1
1566,easy,1,1
1567,way,1,1
1568,predict,1,1
1569,aspects,1,1
1570,immune,1,1
1571,response,1,1
1572,provide,1,1
1573,protection,1,1
1574,infectious,1,1
1575,disease,1,1
1576,dan,1,1
1577,barouch,1,1
1578,harvard,1,1
1579,medical,1,1
1580,school,1,1
1581,boston,1,1
1582,massachusetts,1,1
1583,colleagues,1,1
1584,sought,1,1
1585,understand,1,1
1586,immune,1,1
1587,elements,1,1
1588,defend,1,1
1589,using,1,1
1590,rhesus,1,1
1591,macaques,1,1
1592,macaca,1,1
1593,multatta,1,1
1594,the,1,1
1595,team,1,1
1596,collected,1,1
1597,antibodies,1,1
1598,macaques,1,1
1599,recovering,1,1
1600,infection,1,1
1601,gave,1,1
1602,antibodies,1,1
1603,uninfected,1,1
1604,macaques,1,1
1605,mcmahan,1,1
1606,et,1,1
1607,al,1,1
1608,nature,1,1
1609,https,1,1
1610,the,1,1
1611,antibodies,1,1
1612,protected,1,1
1613,recipient,1,1
1614,animals,1,1
1615,infection,1,1
1616,boosted,1,1
1617,host,1,1
1618,immune,1,1
1619,responses,1,1
1620,including,1,1
1621,activation,1,1
1622,natural,1,1
1623,killer,1,1
1624,cells,1,1
1625,higher,1,1
1626,doses,1,1
1627,antibodies,1,1
1628,conferred,1,1
1629,greater,1,1
1630,protection,1,1
1631,lower,1,1
1632,doses,1,1
1633,when,1,1
1634,researchers,1,1
1635,reduced,1,1
1636,recovering,1,1
1637,macaques,1,1
1638,levels,1,1
1639,t,1,1
1640,cells,1,1
1641,animals,1,1
1642,immunity,1,1
1643,fell,1,1
1644,this,1,1
1645,suggests,1,1
1646,cells,1,1
1647,also,1,1
1648,contribute,1,1
1649,coronavirus,1,1
1650,immunity,1,1
1651,december,1,1
1652,smell,1,1
1653,tests,1,1
1654,could,1,1
1655,sniff,1,1
1656,rising,1,1
1657,covid,1,1
1658,case,1,1
1659,counts,1,1
1660,a,1,1
1661,fast,1,1
1662,cheap,1,1
1663,test,1,1
1664,person,1,1
1665,ability,1,1
1666,smell,1,1
1667,could,1,1
1668,help,1,1
1669,stop,1,1
1670,outbreaks,1,1
1671,according,1,1
1672,models,1,1
1673,previous,1,1
1674,studies,1,1
1675,reported,1,1
1676,people,1,1
1677,infected,1,1
1678,lose,1,1
1679,sense,1,1
1680,smell,1,1
1681,statistic,1,1
1682,holds,1,1
1683,true,1,1
1684,even,1,1
1685,feel,1,1
1686,ill,1,1
1687,this,1,1
1688,distinctive,1,1
1689,symptom,1,1
1690,prompted,1,1
1691,roy,1,1
1692,parker,1,1
1693,university,1,1
1694,colorado,1,1
1695,boulder,1,1
1696,colleagues,1,1
1697,model,1,1
1698,whether,1,1
1699,mass,1,1
1700,testing,1,1
1701,loss,1,1
1702,smell,1,1
1703,could,1,1
1704,help,1,1
1705,quash,1,1
1706,epidemic,1,1
1707,larremore,1,1
1708,et,1,1
1709,al,1,1
1710,preprint,1,1
1711,medrxiv,1,1
1712,https,1,1
1713,the,1,1
1714,team,1,1
1715,simulations,1,1
1716,showed,1,1
1717,smell,1,1
1718,test,1,1
1719,administered,1,1
1720,every,1,1
1721,three,1,1
1722,days,1,1
1723,could,1,1
1724,prevent,1,1
1725,spike,1,1
1726,infections,1,1
1727,population,1,1
1728,people,1,1
1729,assuming,1,1
1730,least,1,1
1731,infected,1,1
1732,people,1,1
1733,experienced,1,1
1734,detectable,1,1
1735,loss,1,1
1736,smell,1,1
1737,the,1,1
1738,tests,1,1
1739,would,1,1
1740,also,1,1
1741,effective,1,1
1742,surveillance,1,1
1743,mass,1,1
1744,events,1,1
1745,aeroplane,1,1
1746,flights,1,1
1747,modelling,1,1
1748,showed,1,1
1749,study,1,1
1750,author,1,1
1751,daniel,1,1
1752,larremore,1,1
1753,disclosed,1,1
1754,advises,1,1
1755,test,1,1
1756,company,1,1
1757,darwin,1,1
1758,biosciences,1,1
1759,author,1,1
1760,derek,1,1
1761,toomre,1,1
1762,disclosed,1,1
1763,founder,1,1
1764,company,1,1
1765,the,1,1
1766,findings,1,1
1767,yet,1,1
1768,peer,1,1
1769,reviewed,1,1
1770,december,1,1
1771,the,1,1
1772,mutations,1,1
1773,let,1,1
1774,coronavirus,1,1
1775,give,1,1
1776,antibodies,1,1
1777,slip,1,1
1778,scientists,1,1
1779,identified,1,1
1780,mutation,1,1
1781,allows,1,1
1782,virus,1,1
1783,escape,1,1
1784,recognition,1,1
1785,several,1,1
1786,antibodies,1,1
1787,manufactured,1,1
1788,treatments,1,1
1789,the,1,1
1790,designer,1,1
1791,therapies,1,1
1792,called,1,1
1793,monoclonal,1,1
1794,antibodies,1,1
1795,modelled,1,1
1796,naturally,1,1
1797,occurring,1,1
1798,immune,1,1
1799,molecules,1,1
1800,jesse,1,1
1801,bloom,1,1
1802,fred,1,1
1803,hutchinson,1,1
1804,cancer,1,1
1805,research,1,1
1806,center,1,1
1807,seattle,1,1
1808,washington,1,1
1809,colleagues,1,1
1810,mapped,1,1
1811,every,1,1
1812,possible,1,1
1813,mutation,1,1
1814,could,1,1
1815,prevent,1,1
1816,binding,1,1
1817,three,1,1
1818,monoclonal,1,1
1819,antibodies,1,1
1820,one,1,1
1821,manufactured,1,1
1822,eli,1,1
1823,lilly,1,1
1824,indianapolis,1,1
1825,indiana,1,1
1826,two,1,1
1827,cocktail,1,1
1828,made,1,1
1829,regeneron,1,1
1830,tarrytown,1,1
1831,new,1,1
1832,york,1,1
1833,starr,1,1
1834,et,1,1
1835,al,1,1
1836,preprint,1,1
1837,biorxiv,1,1
1838,https,1,1
1839,the,1,1
1840,mutations,1,1
1841,affect,1,1
1842,protein,1,1
1843,segment,1,1
1844,called,1,1
1845,domain,1,1
1846,virus,1,1
1847,uses,1,1
1848,bind,1,1
1849,enter,1,1
1850,cells,1,1
1851,the,1,1
1852,researchers,1,1
1853,found,1,1
1854,one,1,1
1855,mutation,1,1
1856,caused,1,1
1857,virus,1,1
1858,escape,1,1
1859,recognition,1,1
1860,regeneron,1,1
1861,antibody,1,1
1862,cocktail,1,1
1863,others,1,1
1864,helped,1,1
1865,escape,1,1
1866,one,1,1
1867,three,1,1
1868,antibodies,1,1
1869,few,1,1
1870,mutations,1,1
1871,circulating,1,1
1872,widely,1,1
1873,infected,1,1
1874,people,1,1
1875,but,1,1
1876,one,1,1
1877,prevalent,1,1
1878,europe,1,1
1879,another,1,1
1880,detected,1,1
1881,netherlands,1,1
1882,denmark,1,1
1883,found,1,1
1884,samples,1,1
1885,taken,1,1
1886,mink,1,1
1887,people,1,1
1888,working,1,1
1889,mink,1,1
1890,farms,1,1
1891,the,1,1
1892,findings,1,1
1893,yet,1,1
1894,peer,1,1
1895,reviewed,1,1
1896,december,1,1
1897,why,1,1
1898,sensitive,1,1
1899,covid,1,1
1900,test,1,1
1901,yield,1,1
1902,false,1,1
1903,negatives,1,1
1904,the,1,1
1905,method,1,1
1906,diagnosing,1,1
1907,polymerase,1,1
1908,chain,1,1
1909,reaction,1,1
1910,pcr,1,1
1911,test,1,1
1912,detects,1,1
1913,coronavirus,1,1
1914,genetic,1,1
1915,material,1,1
1916,nose,1,1
1917,throat,1,1
1918,swab,1,1
1919,now,1,1
1920,survey,1,1
1921,people,1,1
1922,singled,1,1
1923,people,1,1
1924,likely,1,1
1925,receive,1,1
1926,false,1,1
1927,negatives,1,1
1928,test,1,1
1929,caitlin,1,1
1930,dugdale,1,1
1931,massachusetts,1,1
1932,general,1,1
1933,hospital,1,1
1934,boston,1,1
1935,colleagues,1,1
1936,looked,1,1
1937,pcr,1,1
1938,test,1,1
1939,results,1,1
1940,people,1,1
1941,showed,1,1
1942,symptoms,1,1
1943,thought,1,1
1944,reasons,1,1
1945,infected,1,1
1946,dugdale,1,1
1947,et,1,1
1948,al,1,1
1949,open,1,1
1950,forum,1,1
1951,infect,1,1
1952,dis,1,1
1953,https,1,1
1954,nearly,1,1
1955,individuals,1,1
1956,tested,1,1
1957,negative,1,1
1958,second,1,1
1959,pcr,1,1
1960,test,1,1
1961,done,1,1
1962,within,1,1
1963,weeks,1,1
1964,among,1,1
1965,received,1,1
1966,second,1,1
1967,test,1,1
1968,tested,1,1
1969,positive,1,1
1970,of,1,1
1971,initial,1,1
1972,test,1,1
1973,either,1,1
1974,one,1,1
1975,day,1,1
1976,less,1,1
1977,symptom,1,1
1978,onset,1,1
1979,days,1,1
1980,suggesting,1,1
1981,pcr,1,1
1982,test,1,1
1983,likely,1,1
1984,yield,1,1
1985,false,1,1
1986,negative,1,1
1987,people,1,1
1988,tested,1,1
1989,early,1,1
1990,late,1,1
1991,course,1,1
1992,infection,1,1
1993,people,1,1
1994,symptoms,1,1
1995,test,1,1
1996,negative,1,1
1997,retested,1,1
1998,especially,1,1
1999,areas,1,1
2000,virus,1,1
2001,widespread,1,1
2002,researchers,1,1
2003,say,1,1
2004,december,1,1
2005,to,1,1
2006,avoid,1,1
2007,covid,1,1
2008,beware,1,1
2009,nearest,1,1
2010,dearest,1,1
2011,a,1,1
2012,study,1,1
2013,transmission,1,1
2014,china,1,1
2015,hunan,1,1
2016,province,1,1
2017,found,1,1
2018,encounters,1,1
2019,likely,1,1
2020,spread,1,1
2021,coronavirus,1,1
2022,members,1,1
2023,household,1,1
2024,kaiyuan,1,1
2025,sun,1,1
2026,national,1,1
2027,institutes,1,1
2028,health,1,1
2029,bethesda,1,1
2030,maryland,1,1
2031,hongjie,1,1
2032,yu,1,1
2033,fudan,1,1
2034,university,1,1
2035,shanghai,1,1
2036,china,1,1
2037,colleagues,1,1
2038,analysed,1,1
2039,data,1,1
2040,people,1,1
2041,hunan,1,1
2042,infected,1,1
2043,close,1,1
2044,contacts,1,1
2045,infected,1,1
2046,people,1,1
2047,sun,1,1
2048,et,1,1
2049,al,1,1
2050,science,1,1
2051,https,1,1
2052,the,1,1
2053,team,1,1
2054,found,1,1
2055,contacts,1,1
2056,people,1,1
2057,live,1,1
2058,together,1,1
2059,posed,1,1
2060,greatest,1,1
2061,risk,1,1
2062,transmission,1,1
2063,followed,1,1
2064,contacts,1,1
2065,members,1,1
2066,extended,1,1
2067,family,1,1
2068,the,1,1
2069,transmission,1,1
2070,risk,1,1
2071,lower,1,1
2072,still,1,1
2073,social,1,1
2074,contacts,1,1
2075,community,1,1
2076,encounters,1,1
2077,public,1,1
2078,transport,1,1
2079,every,1,1
2080,extra,1,1
2081,day,1,1
2082,contact,1,1
2083,raised,1,1
2084,transmission,1,1
2085,risk,1,1
2086,team,1,1
2087,found,1,1
2088,the,1,1
2089,analysis,1,1
2090,suggests,1,1
2091,hunan,1,1
2092,lockdown,1,1
2093,actually,1,1
2094,increased,1,1
2095,risk,1,1
2096,viral,1,1
2097,spread,1,1
2098,within,1,1
2099,households,1,1
2100,whose,1,1
2101,members,1,1
2102,spent,1,1
2103,time,1,1
2104,normal,1,1
2105,home,1,1
2106,together,1,1
2107,lockdown,1,1
2108,but,1,1
2109,social,1,1
2110,community,1,1
2111,transmission,1,1
2112,fell,1,1
2113,period,1,1
2114,november,1,1
2115,immune,1,1
2116,responses,1,1
2117,coronavirus,1,1
2118,persist,1,1
2119,beyond,1,1
2120,months,1,1
2121,the,1,1
2122,immune,1,1
2123,system,1,1
2124,memory,1,1
2125,new,1,1
2126,coronavirus,1,1
2127,lingers,1,1
2128,least,1,1
2129,six,1,1
2130,months,1,1
2131,people,1,1
2132,sporadic,1,1
2133,accounts,1,1
2134,coronavirus,1,1
2135,reinfection,1,1
2136,reports,1,1
2137,rapidly,1,1
2138,declining,1,1
2139,antibody,1,1
2140,levels,1,1
2141,raised,1,1
2142,concerns,1,1
2143,immunity,1,1
2144,could,1,1
2145,dwindle,1,1
2146,within,1,1
2147,weeks,1,1
2148,recovery,1,1
2149,infection,1,1
2150,shane,1,1
2151,crotty,1,1
2152,la,1,1
2153,jolla,1,1
2154,institute,1,1
2155,immunology,1,1
2156,california,1,1
2157,colleagues,1,1
2158,analysed,1,1
2159,markers,1,1
2160,immune,1,1
2161,response,1,1
2162,blood,1,1
2163,samples,1,1
2164,people,1,1
2165,range,1,1
2166,symptoms,1,1
2167,study,1,1
2168,participants,1,1
2169,followed,1,1
2170,least,1,1
2171,months,1,1
2172,dan,1,1
2173,et,1,1
2174,al,1,1
2175,preprint,1,1
2176,biorxiv,1,1
2177,https,1,1
2178,the,1,1
2179,team,1,1
2180,found,1,1
2181,participants,1,1
2182,immune,1,1
2183,responses,1,1
2184,varied,1,1
2185,widely,1,1
2186,but,1,1
2187,several,1,1
2188,components,1,1
2189,immune,1,1
2190,memory,1,1
2191,tended,1,1
2192,persist,1,1
2193,least,1,1
2194,months,1,1
2195,among,1,1
2196,persistent,1,1
2197,immune,1,1
2198,defenders,1,1
2199,memory,1,1
2200,b,1,1
2201,cells,1,1
2202,antibody,1,1
2203,production,1,1
2204,pathogen,1,1
2205,two,1,1
2206,important,1,1
2207,classes,1,1
2208,t,1,1
2209,cell,1,1
2210,memory,1,1
2211,memory,1,1
2212,t,1,1
2213,cells,1,1
2214,the,1,1
2215,results,1,1
2216,yet,1,1
2217,november,1,1
2218,the,1,1
2219,coronavirus,1,1
2220,mutates,1,1
2221,rapidly,1,1
2222,races,1,1
2223,mink,1,1
2224,farms,1,1
2225,the,1,1
2226,coronavirus,1,1
2227,adapting,1,1
2228,mink,1,1
2229,hosts,1,1
2230,suggests,1,1
2231,genetic,1,1
2232,analysis,1,1
2233,farmed,1,1
2234,animals,1,1
2235,infected,1,1
2236,outbreaks,1,1
2237,coronavirus,1,1
2238,reported,1,1
2239,farms,1,1
2240,breeding,1,1
2241,mink,1,1
2242,neovison,1,1
2243,vison,1,1
2244,mustela,1,1
2245,lutreola,1,1
2246,across,1,1
2247,europe,1,1
2248,united,1,1
2249,states,1,1
2250,since,1,1
2251,april,1,1
2252,françois,1,1
2253,balloux,1,1
2254,university,1,1
2255,college,1,1
2256,london,1,1
2257,colleagues,1,1
2258,studied,1,1
2259,viral,1,1
2260,genomes,1,1
2261,isolated,1,1
2262,farmed,1,1
2263,animals,1,1
2264,netherlands,1,1
2265,denmark,1,1
2266,van,1,1
2267,dorp,1,1
2268,et,1,1
2269,al,1,1
2270,preprint,1,1
2271,biorxiv,1,1
2272,https,1,1
2273,the,1,1
2274,team,1,1
2275,identified,1,1
2276,least,1,1
2277,seven,1,1
2278,separate,1,1
2279,instances,1,1
2280,virus,1,1
2281,jumped,1,1
2282,people,1,1
2283,infected,1,1
2284,mink,1,1
2285,the,1,1
2286,researchers,1,1
2287,also,1,1
2288,found,1,1
2289,mutations,1,1
2290,arisen,1,1
2291,independently,1,1
2292,least,1,1
2293,twice,1,1
2294,suggesting,1,1
2295,virus,1,1
2296,rapidly,1,1
2297,adapting,1,1
2298,new,1,1
2299,host,1,1
2300,some,1,1
2301,frequent,1,1
2302,mutations,1,1
2303,appeared,1,1
2304,regions,1,1
2305,genome,1,1
2306,encode,1,1
2307,spike,1,1
2308,protein,1,1
2309,coronaviruses,1,1
2310,use,1,1
2311,infect,1,1
2312,cells,1,1
2313,but,1,1
2314,researchers,1,1
2315,say,1,1
2316,evidence,1,1
2317,changes,1,1
2318,mink,1,1
2319,affect,1,1
2320,ability,1,1
2321,spread,1,1
2322,people,1,1
2323,jumps,1,1
2324,back,1,1
2325,humans,1,1
2326,the,1,1
2327,findings,1,1
2328,yet,1,1
2329,peer,1,1
2330,reviewed,1,1
2331,november,1,1
2332,colds,1,1
2333,caused,1,1
2334,coronaviruses,1,1
2335,might,1,1
2336,ward,1,1
2337,covid,1,1
2338,although,1,1
2339,deadly,1,1
2340,cousins,1,1
2341,called,1,1
2342,seasonal,1,1
2343,coronaviruses,1,1
2344,among,1,1
2345,causes,1,1
2346,common,1,1
2347,cold,1,1
2348,some,1,1
2349,scientists,1,1
2350,suggested,1,1
2351,people,1,1
2352,might,1,1
2353,shielded,1,1
2354,infection,1,1
2355,recently,1,1
2356,infected,1,1
2357,seasonal,1,1
2358,coronavirus,1,1
2359,scott,1,1
2360,hensley,1,1
2361,university,1,1
2362,pennsylvania,1,1
2363,philadelphia,1,1
2364,colleagues,1,1
2365,examined,1,1
2366,blood,1,1
2367,samples,1,1
2368,collected,1,1
2369,pandemic,1,1
2370,people,1,1
2371,anderson,1,1
2372,et,1,1
2373,al,1,1
2374,preprint,1,1
2375,medrxiv,1,1
2376,https,1,1
2377,the,1,1
2378,team,1,1
2379,found,1,1
2380,study,1,1
2381,participants,1,1
2382,antibodies,1,1
2383,could,1,1
2384,recognize,1,1
2385,seasonal,1,1
2386,coronavirus,1,1
2387,participants,1,1
2388,also,1,1
2389,antibodies,1,1
2390,could,1,1
2391,recognize,1,1
2392,probably,1,1
2393,developed,1,1
2394,response,1,1
2395,infection,1,1
2396,coronavirus,1,1
2397,half,1,1
2398,participants,1,1
2399,went,1,1
2400,catch,1,1
2401,individuals,1,1
2402,became,1,1
2403,infected,1,1
2404,similar,1,1
2405,levels,1,1
2406,antibodies,1,1
2407,recognizing,1,1
2408,this,1,1
2409,suggests,1,1
2410,neither,1,1
2411,antibodies,1,1
2412,recognize,1,1
2413,offer,1,1
2414,protection,1,1
2415,infection,1,1
2416,authors,1,1
2417,say,1,1
2418,november,1,1
2419,quick,1,1
2420,covid,1,1
2421,tests,1,1
2422,catch,1,1
2423,people,1,1
2424,infectious,1,1
2425,rapid,1,1
2426,antigen,1,1
2427,tests,1,1
2428,coronavirus,1,1
2429,faster,1,1
2430,cheaper,1,1
2431,standard,1,1
2432,diagnostic,1,1
2433,assays,1,1
2434,an,1,1
2435,assessment,1,1
2436,shows,1,1
2437,antigen,1,1
2438,tests,1,1
2439,tell,1,1
2440,high,1,1
2441,accuracy,1,1
2442,likely,1,1
2443,infectious,1,1
2444,assays,1,1
2445,detect,1,1
2446,specific,1,1
2447,proteins,1,1
2448,antigens,1,1
2449,surface,1,1
2450,particles,1,1
2451,christian,1,1
2452,drosten,1,1
2453,charité,1,1
2454,university,1,1
2455,hospital,1,1
2456,berlin,1,1
2457,colleagues,1,1
2458,analysed,1,1
2459,performance,1,1
2460,seven,1,1
2461,commercially,1,1
2462,available,1,1
2463,rapid,1,1
2464,antigen,1,1
2465,tests,1,1
2466,the,1,1
2467,researchers,1,1
2468,applied,1,1
2469,tests,1,1
2470,range,1,1
2471,samples,1,1
2472,including,1,1
2473,dozens,1,1
2474,swabs,1,1
2475,people,1,1
2476,already,1,1
2477,tested,1,1
2478,positive,1,1
2479,respiratory,1,1
2480,viruses,1,1
2481,using,1,1
2482,polymerase,1,1
2483,chain,1,1
2484,reaction,1,1
2485,test,1,1
2486,corman,1,1
2487,et,1,1
2488,al,1,1
2489,preprint,1,1
2490,medrxiv,1,1
2491,https,1,1
2492,the,1,1
2493,five,1,1
2494,sensitive,1,1
2495,antigen,1,1
2496,assays,1,1
2497,detected,1,1
2498,presence,1,1
2499,test,1,1
2500,runs,1,1
2501,samples,1,1
2502,concentrations,1,1
2503,viral,1,1
2504,genetic,1,1
2505,material,1,1
2506,ranged,1,1
2507,equivalent,1,1
2508,million,1,1
2509,million,1,1
2510,copies,1,1
2511,per,1,1
2512,millilitre,1,1
2513,swab,1,1
2514,such,1,1
2515,high,1,1
2516,viral,1,1
2517,levels,1,1
2518,observed,1,1
2519,first,1,1
2520,week,1,1
2521,symptoms,1,1
2522,people,1,1
2523,likely,1,1
2524,spread,1,1
2525,virus,1,1
2526,others,1,1
2527,the,1,1
2528,findings,1,1
2529,yet,1,1
2530,peer,1,1
2531,reviewed,1,1
2532,november,1,1
2533,the,1,1
2534,coronavirus,1,1
2535,mutate,1,1
2536,swiftly,1,1
2537,one,1,1
2538,person,1,1
2539,body,1,1
2540,the,1,1
2541,new,1,1
2542,coronavirus,1,1
2543,resurged,1,1
2544,body,1,1
2545,infected,1,1
2546,man,1,1
2547,eventually,1,1
2548,killing,1,1
2549,showing,1,1
2550,evidence,1,1
2551,evolution,1,1
2552,manuela,1,1
2553,cernadas,1,1
2554,jonathan,1,1
2555,li,1,1
2556,brigham,1,1
2557,women,1,1
2558,hospital,1,1
2559,boston,1,1
2560,massachusetts,1,1
2561,colleagues,1,1
2562,followed,1,1
2563,course,1,1
2564,man,1,1
2565,autoimmune,1,1
2566,disorder,1,1
2567,medication,1,1
2568,regimen,1,1
2569,included,1,1
2570,powerful,1,1
2571,immunosuppressants,1,1
2572,choi,1,1
2573,et,1,1
2574,al,1,1
2575,engl,1,1
2576,med,1,1
2577,https,1,1
2578,roughly,1,1
2579,days,1,1
2580,man,1,1
2581,first,1,1
2582,tested,1,1
2583,positive,1,1
2584,tests,1,1
2585,indicated,1,1
2586,virus,1,1
2587,dwindling,1,1
2588,surged,1,1
2589,back,1,1
2590,despite,1,1
2591,antiviral,1,1
2592,treatment,1,1
2593,the,1,1
2594,man,1,1
2595,infection,1,1
2596,subsided,1,1
2597,returned,1,1
2598,twice,1,1
2599,died,1,1
2600,five,1,1
2601,months,1,1
2602,first,1,1
2603,diagnosis,1,1
2604,genomic,1,1
2605,analysis,1,1
2606,showed,1,1
2607,man,1,1
2608,infected,1,1
2609,multiple,1,1
2610,times,1,1
2611,instead,1,1
2612,virus,1,1
2613,lingered,1,1
2614,quickly,1,1
2615,mutated,1,1
2616,body,1,1
2617,november,1,1
2618,the,1,1
2619,mystery,1,1
2620,one,1,1
2621,african,1,1
2622,nation,1,1
2623,low,1,1
2624,covid,1,1
2625,death,1,1
2626,toll,1,1
2627,one,1,1
2628,first,1,1
2629,large,1,1
2630,antibody,1,1
2631,studies,1,1
2632,africa,1,1
2633,suggests,1,1
2634,virus,1,1
2635,infected,1,1
2636,people,1,1
2637,kenya,1,1
2638,surprisingly,1,1
2639,high,1,1
2640,figure,1,1
2641,view,1,1
2642,kenya,1,1
2643,small,1,1
2644,number,1,1
2645,covid,1,1
2646,deaths,1,1
2647,the,1,1
2648,presence,1,1
2649,antibodies,1,1
2650,indicates,1,1
2651,history,1,1
2652,infection,1,1
2653,virus,1,1
2654,sophie,1,1
2655,uyoga,1,1
2656,trust,1,1
2657,research,1,1
2658,programme,1,1
2659,kifili,1,1
2660,kenya,1,1
2661,colleagues,1,1
2662,searched,1,1
2663,antibodies,1,1
2664,samples,1,1
2665,blood,1,1
2666,donated,1,1
2667,kenya,1,1
2668,late,1,1
2669,april,1,1
2670,uyoga,1,1
2671,et,1,1
2672,al,1,1
2673,science,1,1
2674,https,1,1
2675,based,1,1
2676,samples,1,1
2677,researchers,1,1
2678,estimate,1,1
2679,kenya,1,1
2680,people,1,1
2681,history,1,1
2682,infection,1,1
2683,the,1,1
2684,team,1,1
2685,estimate,1,1
2686,antibody,1,1
2687,prevalence,1,1
2688,kenya,1,1
2689,similar,1,1
2690,earlier,1,1
2691,estimate,1,1
2692,level,1,1
2693,spain,1,1
2694,but,1,1
2695,spain,1,1
2696,lost,1,1
2697,people,1,1
2698,early,1,1
2699,july,1,1
2700,whereas,1,1
2701,kenya,1,1
2702,lost,1,1
2703,end,1,1
2704,month,1,1
2705,the,1,1
2706,authors,1,1
2707,write,1,1
2708,sharp,1,1
2709,contrast,1,1
2710,kenya,1,1
2711,antibody,1,1
2712,prevalence,1,1
2713,deaths,1,1
2714,hints,1,1
2715,coronavirus,1,1
2716,effects,1,1
2717,dampened,1,1
2718,africa,1,1
2719,november,1,1
2720,a,1,1
2721,coronavirus,1,1
2722,mutation,1,1
2723,could,1,1
2724,weaken,1,1
2725,antibodies,1,1
2726,power,1,1
2727,a,1,1
2728,widespread,1,1
2729,variant,1,1
2730,new,1,1
2731,coronavirus,1,1
2732,potential,1,1
2733,evade,1,1
2734,immune,1,1
2735,response,1,1
2736,people,1,1
2737,mount,1,1
2738,infection,1,1
2739,since,1,1
2740,start,1,1
2741,pandemic,1,1
2742,researchers,1,1
2743,identified,1,1
2744,thousands,1,1
2745,viral,1,1
2746,mutations,1,1
2747,genomes,1,1
2748,samples,1,1
2749,taken,1,1
2750,infected,1,1
2751,people,1,1
2752,david,1,1
2753,robertson,1,1
2754,university,1,1
2755,glasgow,1,1
2756,uk,1,1
2757,gyorgy,1,1
2758,snell,1,1
2759,vir,1,1
2760,biotechnology,1,1
2761,san,1,1
2762,francisco,1,1
2763,california,1,1
2764,colleagues,1,1
2765,examined,1,1
2766,mutation,1,1
2767,called,1,1
2768,protein,1,1
2769,virus,1,1
2770,uses,1,1
2771,invade,1,1
2772,cells,1,1
2773,thomson,1,1
2774,et,1,1
2775,al,1,1
2776,preprint,1,1
2777,biorxiv,1,1
2778,https,1,1
2779,the,1,1
2780,mutation,1,1
2781,affects,1,1
2782,protein,1,1
2783,receptor,1,1
2784,binding,1,1
2785,domain,1,1
2786,uses,1,1
2787,recognize,1,1
2788,host,1,1
2789,cells,1,1
2790,key,1,1
2791,target,1,1
2792,antibodies,1,1
2793,virus,1,1
2794,the,1,1
2795,mutation,1,1
2796,emerged,1,1
2797,independently,1,1
2798,least,1,1
